url,id,name,author,star_rating,num_ratings,num_reviews,summary,genres,first_published,year_published,about_author,community_reviews,kindle_price,in_ext,content_focus,external_checked
https://www.goodreads.com/book/show/10735428-mafia-queens-of-mumbai,10735428-mafia-queens-of-mumbai,Mafia Queens of Mumbai: Women Who Ruled the Ganglands,"[""S. Hussain Zaidi""]",3.81,3923,353.0,"Smuggling, gun-running, drugs, terrorism for many decades, Mumbai has lived under the shadow of the Underworld. Dawood Ibrahim, Karim Lala, Varadara- jan Mudaliar: these are names that any Indian would recognise. Analysed in print, immortalised on film, their lives, their gangs, their 'businesses' are out there for anyone who wants the information. But there have been women, too, who have been part of this murky side of the city, walking along side, sometimes leading and manipulating men in the Underworld to run their own illegal businesses. Here, for the first time, crime journal- ists S. Hussain Zaidi and Jane Borges explore the lives of some of these women, and how, in cold blood, they were able to make their way up in what was certainly a man's world. From Kamathipura to Dongri, from assassins to molls, this is a collection that tells the stories of women who have become legend in Mumbai's streets, lanes and back-alleys. Absorbingly told, impeccably researched, Mafia Queens of Mumbai reveals a side of Mumbai's Underworld that has never been seen before.","[""Nonfiction"",""India"",""Crime"",""History"",""Biography"",""Feminism"",""True Crime"",""Indian Literature"",""Audiobook"",""Contemporary""]",4/15/2011,2011.0,"{""name"":""S. Hussain Zaidi"",""num_books"":18,""num_followers"":""532""}","{""1_stars"":{""reviews_num"":61,""reviews_percentage"":1},""2_stars"":{""reviews_num"":200,""reviews_percentage"":5},""3_stars"":{""reviews_num"":1126,""reviews_percentage"":28},""4_stars"":{""reviews_num"":1575,""reviews_percentage"":40},""5_stars"":{""reviews_num"":961,""reviews_percentage"":24}}","""$3.99""",external,external_focus,True
https://www.goodreads.com/book/show/12506910-wie-wollen-wir-leben,12506910-wie-wollen-wir-leben,Wie wollen wir leben?,"[""Peter Bieri""]",3.86,227,20.0,"Romanschrijver Pascal Mercier werd wereldberoemd met Nachttrein naar Lissabon. Als filosoof schreef hij onder zijn eigen naam Hoe willen wij leven?, waarin hij de vraag stelt die ook in zijn literaire werk voortdurend ter sprake  hoe kunnen wij zelf bepalen hoe ons leven zich voltrekt? Centraal daarbij staat voor hem de menselijke waardigheid. Zonder waardigheid kan zelfstandigheid immers niet bestaan. Met deze vraag naar onze autonomie werpt Bieri in Hoe willen wij leven? een nieuw licht op onze zelfkennis en identiteit.","[""Philosophy"",""Nonfiction"",""German Literature""]",1/1/2011,2011.0,"{""name"":""Peter Bieri"",""num_books"":15,""num_followers"":""26""}","{""1_stars"":{""reviews_num"":2,""reviews_percentage"":0},""2_stars"":{""reviews_num"":16,""reviews_percentage"":7},""3_stars"":{""reviews_num"":57,""reviews_percentage"":25},""4_stars"":{""reviews_num"":89,""reviews_percentage"":39},""5_stars"":{""reviews_num"":63,""reviews_percentage"":27}}","""$7.99""",external,external_focus,True
https://www.goodreads.com/book/show/16130564-run-brother-run,16130564-run-brother-run,"Run, Brother, Run: A Memoir of a Murder in My Family","[""David Berg""]",3.52,641,97.0,"From a renowned trial lawyer, a searing family memoir of a wild boyhood in Texas that led to the vicious murder of the author’s brother by actor Woody Harrelson’s father.

A searing family memoir of a tempestuous Texas boyhood that led to the vicious murder of the author’s brother As William Faulkner said, “The past is not dead, it’s not even past.” This observation seems especially true in matters of family, when the fury between generations is often never resolved and instead secretly carried, a wound that cannot heal. For David Berg, this is truer than for most, and once you read the story of his family, you will understand why he held it privately for so long and why the betrayals between parent and child can be the most wrenching of all.

In 1968 David Berg’s brother, Alan, was murdered by Charles Harrelson, a notorious hit man and father of actor Woody Harrelson. Alan was only thirty-one when he disappeared; six months later his remains were found in a ditch in Texas. Run, Brother, Run is Berg’s story of the murder. But it is also his account of the psychic destruction of the Berg family by the author’s father, who allowed a grievous blunder at the age of twenty-three to define his life. The event changed the fate of a clan and fell most heavily on Alan, the firstborn son, who tried to both redeem and escape his father yet could not.

This achingly painful family history is also a portrait of an iconic American place, playing out in the shady bars of Houston, in small-town law offices and courtrooms, and in remote ranch lands where bad things happen—a true-crime murder drama, all perfectly calibrated. Writing with cold-eyed grief and a wild, lacerating humor, Berg tells us first about the striving Jewish family that created Alan Berg and set him on a course for self-destruction and then about the gross miscarriage of justice that followed.

As with the best and most powerfully written memoirs, the author has kept this horrific story to himself for a long time. A scrappy and pugnacious narrator, Berg takes his account into the darkest human  the epic battles between father and son, marital destruction, reckless gambling, crooked legal practices, extortion, and, of course, cold-blooded murder. Run, Brother, Run is a raw, furious, bawdy, and scathing testimonial about love, hate, and pain— and utterly unforgettable.","[""True Crime"",""Memoir"",""Nonfiction"",""Crime"",""Biography"",""History"",""Law"",""Death""]",6/11/2013,2013.0,"{""name"":""David Berg"",""num_books"":50,""num_followers"":""5""}","{""1_stars"":{""reviews_num"":15,""reviews_percentage"":2},""2_stars"":{""reviews_num"":69,""reviews_percentage"":10},""3_stars"":{""reviews_num"":235,""reviews_percentage"":36},""4_stars"":{""reviews_num"":214,""reviews_percentage"":33},""5_stars"":{""reviews_num"":108,""reviews_percentage"":16}}","""$14.99""",external,external_focus,True
https://www.goodreads.com/book/show/606837.Absinthe,606837.Absinthe,Absinthe: History in a Bottle,"[""Barnaby Conrad III""]",4.05,333,21.0,"One hundred forty-four proof, notoriously addictive, and the drug of choice for nineteenth-century poets, absinthe is gaining bootleg popularity after almost a century of being banned. 

Due to popular demand, Absinthe: History in a Bottle is back in paperback with a handsome new cover. Like the author's bestselling The Martini and The Cigar, it is a potent brew of wild nights and social history, fact and trivia, gorgeous art and beautiful artifacts. As intoxicating as its subject, Absinthe makes a memorable gift for anyone who knows how to celebrate vice.","[""History"",""Nonfiction"",""Food and Drink"",""Food"",""Microhistory"",""Booze"",""Alcohol"",""Art"",""France"",""Historical""]",12/1/1988,1988.0,"{""name"":""Barnaby Conrad III"",""num_books"":17,""num_followers"":""4""}","{""1_stars"":{""reviews_num"":1,""reviews_percentage"":0},""2_stars"":{""reviews_num"":5,""reviews_percentage"":1},""3_stars"":{""reviews_num"":74,""reviews_percentage"":22},""4_stars"":{""reviews_num"":148,""reviews_percentage"":44},""5_stars"":{""reviews_num"":105,""reviews_percentage"":31}}",,external,external_focus,False
https://www.goodreads.com/book/show/104135.Lucid_Dreaming,104135.Lucid_Dreaming,Lucid Dreaming,"[""Celia Green""]",4.03,67,4.0,"Lucid dreams are dreams in which a person becomes aware that they are dreaming. They are different from ordinary dreams, not just because of the dreamer's awareness that they are dreaming, but because lucid dreams are often strikingly realistic and may be emotionally charged to the point of elation.
Celia Green and Charles McCreery have written a unique introduction to lucid dreams that will appeal to the specialist and general reader alike. The authors explore the experience of lucid dreaming, relate it to other experiences such as out-of-the-body experiences (to which they see it as closely related) and apparitions, and look at how lucid dreams can be induced and controlled. They explore their use for therapeutic purposes such as counteracting nightmares. Their study is illustrated throughout with many case histories.","[""Psychology"",""Science"",""Nonfiction""]",1/1/1968,1968.0,"{""name"":""Celia Green"",""num_books"":15,""num_followers"":""6""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":4,""reviews_percentage"":5},""3_stars"":{""reviews_num"":19,""reviews_percentage"":28},""4_stars"":{""reviews_num"":15,""reviews_percentage"":22},""5_stars"":{""reviews_num"":29,""reviews_percentage"":43}}","""$50.49""",external,internal_focus,False
https://www.goodreads.com/book/show/23848584-lockdown-on-rikers,23848584-lockdown-on-rikers,Lockdown on Rikers: Shocking Stories of Abuse and Injustice at New York's Notorious Jail,"[""Mary E. Buser""]",4.04,184,44.0,"Mary Buser began her career at New York's Rikers Island as a social work intern brimming with ideas, ready to make a difference, and eager to help incarcerated women find a better path for themselves. Her initial experience working with mothers in the nursery and women in the Mental Observation Unit was rewarding, and she returned to Rikers for full time employment after finishing graduate school. But her second time around was radically different: assigned to a men's jail, her return coincided with the dawn of ""stop-and-frisk"" policy, unprecedented arrests, and the biggest jailhouse movement in history.

Committed to the possibility of growth for her charges, Buser tried to keep the new regime at bay-yet soon her patients began arriving to their sessions with bruises, black eyes, and punched-out teeth, whispering that they'd been beaten by officers. And-because of the anxiety surrounding their respective legal cases and the sheer impossibility of their release-they refused to report it. As she was transferred between different jails, including the Mental Health Center and the dreaded ""solitary,"" she saw horrors she'd never imagined. Finally, it became too much to bear, and Buser escaped Rikers and never looked back-until now.

Lockdown on Rikers shines a light into the deepest and most horrific recesses of the criminal justice system, and shows how far it has really drifted from the ideals we espouse.","[""Nonfiction"",""Memoir"",""Crime"",""Sociology"",""True Crime"",""New York"",""Psychology"",""Biography"",""Biography Memoir""]",9/29/2015,2015.0,"{""name"":""Mary E. Buser"",""num_books"":2,""num_followers"":""3""}","{""1_stars"":{""reviews_num"":4,""reviews_percentage"":2},""2_stars"":{""reviews_num"":11,""reviews_percentage"":5},""3_stars"":{""reviews_num"":24,""reviews_percentage"":13},""4_stars"":{""reviews_num"":79,""reviews_percentage"":42},""5_stars"":{""reviews_num"":66,""reviews_percentage"":35}}","""$13.49""",external,external_focus,True
https://www.goodreads.com/book/show/523378.The_Mind_of_the_Terrorist,523378.The_Mind_of_the_Terrorist,The Mind of the Terrorist: The Psychology of Terrorism from the IRA to al-Qaeda,"[""Jerrold M. Post""]",3.75,101,9.0,"In contrast to the widely held assumption that terrorists as crazed fanatics, Jerrold Post demonstrates they are psychologically ""normal"" and that ""hatred has been bred in the bone"". He reveals the powerful motivations that drive these ordinary people to such extraordinary evil by exploring the different types of terrorists, from national-separatists like the Irish Republican Army to social revolutionary terrorists like the Shining Path, as well as religious extremists like al-Qaeda and Aum Shinrikyo. In The Mind of the Terrorist , Post uses his expertise to explain how the terrorist mind works and how this information can help us to combat terrorism more effectively.","[""Psychology"",""Terrorism"",""Politics"",""Nonfiction"",""Military Fiction""]",12/10/2007,2007.0,"{""name"":""Jerrold M. Post"",""num_books"":16,""num_followers"":""36""}","{""1_stars"":{""reviews_num"":1,""reviews_percentage"":0},""2_stars"":{""reviews_num"":10,""reviews_percentage"":9},""3_stars"":{""reviews_num"":31,""reviews_percentage"":30},""4_stars"":{""reviews_num"":30,""reviews_percentage"":29},""5_stars"":{""reviews_num"":29,""reviews_percentage"":28}}","""$11.99""",external,internal_focus,True
https://www.goodreads.com/book/show/19618.What_Life_Was_Like_Among_Druids_and_High_Kings,19618.What_Life_Was_Like_Among_Druids_and_High_Kings,"What Life Was Like Among Druids and High Kings: Celtic Ireland, AD 400-1200","[""Time-Life Books""]",3.66,145,16.0,"Drawing on art, artifacts, and literature that was left behind, these richly illustrated volumes recount captivating tales of everyday life in long-ago vanished worlds.","[""History"",""Nonfiction"",""Medieval"",""Irish Literature"",""Ireland"",""Reference""]",11/1/1993,1993.0,"{""name"":""Time-Life Books"",""num_books"":2371,""num_followers"":""191""}","{""1_stars"":{""reviews_num"":2,""reviews_percentage"":1},""2_stars"":{""reviews_num"":9,""reviews_percentage"":6},""3_stars"":{""reviews_num"":48,""reviews_percentage"":33},""4_stars"":{""reviews_num"":64,""reviews_percentage"":44},""5_stars"":{""reviews_num"":22,""reviews_percentage"":15}}",,external,external_focus,False
https://www.goodreads.com/book/show/1619281.Women_and_the_American_Experience,1619281.Women_and_the_American_Experience,Women and the American Experience,"[""Nancy Woloch""]",3.6,115,11.0,"The 2d edition of this concise history has been revised to incorporate continuing research in the fast-growing field of Women’s History. Additions to the text include an exploration of women’s experiences and roles in various ethnic groups as well as three new ""The Trans-Mississippi West"", ""Migrants and Immigrants"" and ""Women and the Law"". Woloch’s lucid, lively and thorough survey retains the same comprehensive style that has made it the best-selling narrative text in American Women’s History.","[""History"",""Nonfiction"",""Psychology"",""Reference"",""American History"",""Research"",""Feminism"",""Womens"",""College"",""19th Century""]",2/1/1984,1984.0,"{""name"":""Nancy Woloch"",""num_books"":42,""num_followers"":""5""}","{""1_stars"":{""reviews_num"":1,""reviews_percentage"":0},""2_stars"":{""reviews_num"":11,""reviews_percentage"":9},""3_stars"":{""reviews_num"":43,""reviews_percentage"":37},""4_stars"":{""reviews_num"":38,""reviews_percentage"":33},""5_stars"":{""reviews_num"":22,""reviews_percentage"":19}}","""$37.09""",external,external_focus,False
https://www.goodreads.com/book/show/36087.Mind_Wide_Open,36087.Mind_Wide_Open,Mind Wide Open: Your Brain and the Neuroscience of Everyday Life,"[""Steven Johnson""]",3.9,5657,183.0,"In this nationally bestselling, compulsively readable account of what makes brain science a vital component of people's quest to know themselves, acclaimed science writer Steven Johnson subjects his own brain to a battery of tests to find out what's really going on inside. He asks:","[""Science"",""Nonfiction"",""Psychology"",""Neuroscience"",""Brain"",""Medicine"",""Biology"",""Self Help"",""Philosophy"",""Medical""]",1/1/1999,1999.0,"{""name"":""Steven Johnson"",""num_books"":64,""num_followers"":""1818""}","{""1_stars"":{""reviews_num"":156,""reviews_percentage"":2},""2_stars"":{""reviews_num"":391,""reviews_percentage"":6},""3_stars"":{""reviews_num"":1360,""reviews_percentage"":24},""4_stars"":{""reviews_num"":1709,""reviews_percentage"":30},""5_stars"":{""reviews_num"":2041,""reviews_percentage"":36}}","""$13.99""",internal,internal_focus,False
https://www.goodreads.com/book/show/3124029-mr-jones-rules-for-the-modern-man,3124029-mr-jones-rules-for-the-modern-man,Mr Jones' Rules for the Modern Man,"[""Dylan  Jones""]",3.5,125,15.0,"A witty, stylish and indispensable guide to being a modern man. It is tough being a man in the twenty-first century. First there are the big dilemmas, like how to get a pay rise and how to suck up to your boss. Then there are the minor  how do you beat jet-lag, and how do you stop your trousers sliding off their hangers? And finally there are all those things you ought to know, but don' how to jump-start a car, how to buy lingerie, how to stop smoking, how to tie a Windsor Knot, how to behave at a lap-dancing club ...the list is endless. Fear not. In ""Mr Jones Rules"", the highly respected editor of GQ magazine draws on his wealth of experience to give the final answer to these questions and more. It will be the must-have present for every husband, boyfriend and son this Christmas.","[""Nonfiction"",""Humor"",""Self Help""]",10/5/2006,2006.0,"{""name"":""Dylan  Jones"",""num_books"":25,""num_followers"":""55""}","{""1_stars"":{""reviews_num"":5,""reviews_percentage"":4},""2_stars"":{""reviews_num"":21,""reviews_percentage"":16},""3_stars"":{""reviews_num"":37,""reviews_percentage"":29},""4_stars"":{""reviews_num"":31,""reviews_percentage"":24},""5_stars"":{""reviews_num"":31,""reviews_percentage"":24}}","""$3.99""",internal,external_focus,False
https://www.goodreads.com/book/show/203093.Art_and_Fear,203093.Art_and_Fear,Art and Fear,"[""Paul Virilio""]",3.57,197,14.0,"Paul Virilio is one of contemporary Continental thought's most original and provocative critical voices. His vision of the impact of modern technology on the contemporary global condition is powerful and disturbing, ranging over art, science, politics and warfare.

In Art and Fear, Paul Virilio traces the twin development of art and science over the twentieth century. In his provocative and challenging vision, art and science vie with each other for the destruction of the human form as we know it. He traces the connections between the way early twentieth century avant-garde artists twisted and tortured the human form before making it vanish in abstraction, and the blasting to bits of men who were no more than cannon fodder i nthe trenches of the Great War; and between the German Expressionists' hate-filled portraits of the damned, and the 'medical' experiments of the Nazi eugenicists; and between the mangled messages of global advertising, and the organisation of global terrorism.

Now, at the start of the twenty-first century, science has finally left art behind, as genetic engineers prepare to turn themselves into the worst of expressionists, with the human being the raw material for new and monstrous forms of life.

Art and Fear is essential reading for anyone wondering where art has gone and where science is taking us.","[""Philosophy"",""Art"",""Theory"",""Nonfiction"",""Art History"",""France"",""Politics"",""Cultural Studies""]",1/1/2002,2002.0,"{""name"":""Paul Virilio"",""num_books"":131,""num_followers"":""234""}","{""1_stars"":{""reviews_num"":12,""reviews_percentage"":6},""2_stars"":{""reviews_num"":23,""reviews_percentage"":11},""3_stars"":{""reviews_num"":54,""reviews_percentage"":27},""4_stars"":{""reviews_num"":57,""reviews_percentage"":28},""5_stars"":{""reviews_num"":51,""reviews_percentage"":25}}",,external,external_focus,True
https://www.goodreads.com/book/show/672079.Glory_Passion_and_Principle,672079.Glory_Passion_and_Principle,"Glory, Passion, and Principle: The Story of Eight Remarkable Women at the Core of the American Revolution","[""Melissa Lukeman Bohrer""]",3.65,184,34.0,"The heroism of the females of the American Revolution has gone from memory with the generation that witnessed it, and nothing, absolutely nothing, remains upon the ear of the young of the present day. -- Charles Francis Adams
John Adams, Thomas Jefferson, Benjamin Franklin -- these are the names we typically associate with the American Revolution. But was American History solely written by men? Were there no influential women? No women who had an impact on the founding of America in its crucial, formative years, in its fight for independence? Indeed, there were -- although their contributions have been overlooked or ignored for over two hundred years. Until now.
Glory, Passion, and Principle is an extraordinary journey through revolutionary America as seen from a woman's perspective. Here are the lesser-known stories of eight influential females who fought for freedom -- for their country and themselves -- at all costs. Whether advising prominent male leaders in political theory (Abigail Adams), using their pens as swords (Phillis Wheatley, Mercy Otis Warren), acting as military spies (Sybil Ludington, Lydia Darragh), or going to battle (Molly Pitcher, Deborah Sampson, Nancy Ward), these women broke free of the limitations imposed upon them, much as our forefathers did by resisting British rule upon American soil...and laying the groundwork for the United States as we know it today.","[""History"",""Nonfiction"",""Biography"",""American History"",""Womens"",""American Revolutionary War"",""War"",""American Revolution"",""Feminism"",""The United States Of America""]",4/29/2003,2003.0,"{""name"":""Melissa Lukeman Bohrer"",""num_books"":1,""num_followers"":""2""}","{""1_stars"":{""reviews_num"":3,""reviews_percentage"":1},""2_stars"":{""reviews_num"":14,""reviews_percentage"":7},""3_stars"":{""reviews_num"":62,""reviews_percentage"":33},""4_stars"":{""reviews_num"":71,""reviews_percentage"":38},""5_stars"":{""reviews_num"":34,""reviews_percentage"":18}}","""$17.33""",external,external_focus,True
https://www.goodreads.com/book/show/31943764-die-menschheit-schafft-sich-ab,31943764-die-menschheit-schafft-sich-ab,Die Menschheit schafft sich ab: Die Erde im Griff des Anthropozän,"[""Harald Lesch""]",3.7,262,15.0,"Treffen sich zwei Planeten. Der  ""Oh, du siehst aber schlecht aus."" Der  ""Ich habe Menschen!"" Der  ""Das geht vorbei."" Seit 4,5 Milliarden Jahren zieht die Erde ihre Bahn um die Sonne. Das Leben gesellte sich später dazu und seit rund 160.000 Jahren der aufrecht gehende Homo sapiens. Mit Ackerbau und Viehzucht, Rodungen und Bewässerung griff er rund um den Globus in die Natur ein - vermehrte sich und besiedelte selbst entlegenste Gegenden. Immer tiefere Spuren hinterließ das ""Anthropozän"", das Menschenzeitalter, in den letzten 2.000 Jahren. Wissenschaft und Technik nahmen seit der Industrialisierung die Erde in den Griff. Sei es die Ausbeutung der Bodenschätze, die Verpestung der Lufthülle, die Veränderung des Klimas, Wasserverschmutzung bis zur Kernspaltung und einer Wohlstands-Verschwendungssucht. Energiehunger und virtuelles Kapital treiben einen zerstörerischen Kreislauf an. Außerdem werden wir immer mehr. Wie kommen wir aus diesem Teufelskreis raus? Harald Lesch, Astrophysiker und Philosoph, ist aus den Weiten des Weltalls zurück. Es geht ihm jetzt um die Heimat des Menschen, der in einer bisher nie gekannten Hybris den Ast, auf dem er sitzt, absägt.","[""Nonfiction"",""Science"",""Environment"",""Climate Change"",""German Literature""]",9/6/2016,2016.0,"{""name"":""Harald Lesch"",""num_books"":107,""num_followers"":""63""}","{""1_stars"":{""reviews_num"":2,""reviews_percentage"":0},""2_stars"":{""reviews_num"":21,""reviews_percentage"":8},""3_stars"":{""reviews_num"":83,""reviews_percentage"":31},""4_stars"":{""reviews_num"":103,""reviews_percentage"":39},""5_stars"":{""reviews_num"":53,""reviews_percentage"":20}}","""$22.95""",external,external_focus,True
https://www.goodreads.com/book/show/777274.Forgotten_Founding_Father,777274.Forgotten_Founding_Father,Forgotten Founding Father: The Heroic Legacy of George Whitefield,"[""Stephen Mansfield""]",4.09,54,4.0,"For many of those who are even familiar with his name, George Whitefield is thought of as a preacher, a man connected with the Great Awakening in the 1700s. While this is true, it is only part of the story. As a student at Oxford University, he experienced a spiritual awakening under the influence of John Wesley's Methodists and immediately began tending to prisoners, caring for the poor, and preaching the Christian gospel. He met with astounding success, in time speaking to larger crowds than had ever gathered in the history of England. Whitefield became the most famous man of his age.  His impact upon the American colonies, however, may have been his most lasting gift. In seven tours of the colonies, Whitfield preached from Georgia to Maine, calling the colonists to spiritual conversion and challenging them in their sense of national destiny. He befriended men like Benjamin Franklin, converted men like Patrick Henry, and inspired men like George Washington. Furthermore, when he learned that England intended to tighten her control over the colonies, Whitefield warmed his American friends in sermon after sermon and even accompanied Benjamin Franklin to make the American case in the Court of Saint James. Many of the colonists considered him the father of their revolution.  Forgotten Founding Father  captures the early struggles and international successes of this amazing leader. The result is a portrait of a gifted but flawed human who yielded himself as a tool in the hands of a sovereign God. Also portrayed is how important Whitfield was to the American cause and how much Americans today owe to him -- a story that will inspire a new generation with a past vividly and truthfully retold.","[""Biography"",""History"",""Nonfiction"",""Christian"",""American History""]",4/30/2001,2001.0,"{""name"":""Stephen Mansfield"",""num_books"":80,""num_followers"":""149""}","{""1_stars"":{""reviews_num"":2,""reviews_percentage"":3},""2_stars"":{""reviews_num"":4,""reviews_percentage"":7},""3_stars"":{""reviews_num"":5,""reviews_percentage"":9},""4_stars"":{""reviews_num"":19,""reviews_percentage"":35},""5_stars"":{""reviews_num"":24,""reviews_percentage"":44}}","""$7.99""",external,external_focus,True
https://www.goodreads.com/book/show/900635.Lingua_Latina_per_se_Illustrata,900635.Lingua_Latina_per_se_Illustrata,Lingua Latina per se Illustrata: Pars II: Roma Aeterna,"[""Hans Henning Ørberg""]",4.58,118,7.0,"Roma Aeterna is the second volume of the two-volume series, Lingua Latina per se Illustrata. This volume introduces the most celebrated authors of antiquity through the lens of Roman history. A vivid description of the city's monuments precedes a prose retelling of the first four books of Virgil's Aeneid with many of the most famous passages in their original verse form. The selection from Virgil is followed by book on of Livy's engaging mythical history of Rome's foundation. The prose selections are judiciously chosen and, in the first few chapters, gently adapted to provide students with a text that is authentically Latin and yet not difficult. The unadapted selections, which make up the majority of the text, are taken from Aulus Gellius, Ovid, Nepos, Sallust, and Horace. These annotated selections make Roma Aeterna useful both as the next step after Familia Romana and as a survey of Latin literature in its own right.

Features include:
- Latin immersion: Every word, cover to cover, is in Latin with vowel lengths marked.
- Approximately 3,000 new vocabulary words are taught
- Each chapter includes a short discussion of grammar an three exercises
- The original Latin of the most famous lines from the first four books of the Aeneid
- Selections from the most celebrated authors of antiquity
- Helpful margin notes
- The grammar and vocabulary pick up when Familia Romana ends
- Perfect for home-schoolers, as it covers the material of a course in Roman history
- Index of Roman rulers and of hitorical events arranged chronologically

The Indices, available separately, is a supplement which contains lists of the Roman consuls and their triumphs (Fasti consulares and triumphales), as well as name and word indices covering the whole course. A Latin-English Vocabulary II is also available.","[""Language"",""History"",""Ancient History"",""Education"",""Linguistics"",""Reference"",""20th Century"",""Textbooks"",""Nonfiction""]",1/1/1990,1990.0,"{""name"":""Hans Henning Ørberg"",""num_books"":57,""num_followers"":""42""}","{""1_stars"":{""reviews_num"":0,""reviews_percentage"":0},""2_stars"":{""reviews_num"":4,""reviews_percentage"":3},""3_stars"":{""reviews_num"":8,""reviews_percentage"":6},""4_stars"":{""reviews_num"":22,""reviews_percentage"":18},""5_stars"":{""reviews_num"":84,""reviews_percentage"":71}}","""$28.50""",external,external_focus,False
https://www.goodreads.com/book/show/9399941-the-discovery-of-the-future,9399941-the-discovery-of-the-future,The Discovery of the Future,"[""H.G. Wells""]",3.63,57,11.0,"This is an EXACT reproduction of a book published before 1923. This IS NOT an OCR'd book with strange characters, introduced typographical errors, and jumbled words. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book.","[""Philosophy"",""History"",""Nonfiction"",""Essays""]",12/9/2009,2009.0,"{""name"":""H.G. Wells"",""num_books"":4759,""num_followers"":""10139""}","{""1_stars"":{""reviews_num"":2,""reviews_percentage"":3},""2_stars"":{""reviews_num"":4,""reviews_percentage"":7},""3_stars"":{""reviews_num"":22,""reviews_percentage"":38},""4_stars"":{""reviews_num"":14,""reviews_percentage"":24},""5_stars"":{""reviews_num"":15,""reviews_percentage"":26}}","""$4.74""",external,external_focus,True
https://www.goodreads.com/book/show/530469.Abe_Lincoln_Remembers,530469.Abe_Lincoln_Remembers,Abe Lincoln Remembers,"[""Ann Turner""]",3.86,117,36.0,"A man of wisdom and courage.President Abraham Lincoln sits alone in the White House one evening in 1865. The war between the states is over at last, and the slaves are free. This man has come a long way from his small log cabin in Kentucky. What is he thinking about? What memories run through his mind?

Powerful text and stunning, historically accurate paintings combine to present a unique portrait of one of the greatest presidents in American history.","[""Biography"",""Picture Books"",""History"",""Nonfiction"",""Presidents"",""American History"",""Politics"",""Childrens"",""Historical""]",12/26/2000,2000.0,"{""name"":""Ann Turner"",""num_books"":92,""num_followers"":""34""}","{""1_stars"":{""reviews_num"":4,""reviews_percentage"":3},""2_stars"":{""reviews_num"":3,""reviews_percentage"":2},""3_stars"":{""reviews_num"":29,""reviews_percentage"":24},""4_stars"":{""reviews_num"":50,""reviews_percentage"":42},""5_stars"":{""reviews_num"":31,""reviews_percentage"":26}}",,external,external_focus,True
https://www.goodreads.com/book/show/15685.Albert_Camus,15685.Albert_Camus,Albert Camus: A Biography,"[""Herbert R. Lottman""]",3.97,138,13.0,"Lottman's Albert Camus was the first and remains the definitive biography -- even in France. John Leonard, New York  ""What emerges from Mr. Lottman's tireless devotions is a portrait of the artist, the outsider, the humanist and skeptic, that breaks the heart."" John Sturrock, The New York Times Book  Herbert Lottman's life (of Camus) is the first to be written, either in French or English, and it is exhaustive, a labor of love and of wonderful industry."" This new edition includes a specially written preface by the author revealing the challenges of a biographer, of some of the problems that had to be dealt with while writing the book and after it appeared.","[""Biography"",""Nonfiction"",""Philosophy"",""History"",""France"",""Literature""]",1/1/1979,1979.0,"{""name"":""Herbert R. Lottman"",""num_books"":34,""num_followers"":""10""}","{""1_stars"":{""reviews_num"":2,""reviews_percentage"":1},""2_stars"":{""reviews_num"":4,""reviews_percentage"":2},""3_stars"":{""reviews_num"":31,""reviews_percentage"":22},""4_stars"":{""reviews_num"":60,""reviews_percentage"":43},""5_stars"":{""reviews_num"":41,""reviews_percentage"":29}}","""$18.99""",external,external_focus,True
